date,louisiana_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,louisiana flu,exposed to flu,flu contagious,flu length,bronchitis,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2017-43,3.08264,22.0,0.0,17.0,0.0,0.0,10.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0,1.0,4.0,61.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,25.0,1.0,11.0,36.0,0.0,0.0,4.0,4.0,40.0,4.0,15.0,11.0,19.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,16.0,21.0,0.0,10.0,10.0,26.0,15.0,11.0,30.0,10.0,0.0,0.0,52.0,29.0,6.0,17.0,55.0,4.0,15.0,4.0,0.0,0.0,0.0,68.0,0.0,0.0,56.0,9.0,9.0,0.0,4.0,18.0,0.0,4.0,11.0,1.0,1.0,5.0,9.0,0.0,69.0,6.0,8.0,6.0,3.0,10.0,26.0,0.0,16.0,4.0,40.0,3.6446300000000003,3.9718699999999996,5.16172,9.61433
2017-44,3.6446300000000003,22.0,0.0,17.0,0.0,0.0,10.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0,1.0,4.0,61.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,25.0,1.0,11.0,36.0,0.0,0.0,4.0,4.0,40.0,4.0,15.0,11.0,19.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,16.0,21.0,0.0,10.0,10.0,26.0,15.0,11.0,30.0,10.0,0.0,0.0,52.0,29.0,6.0,17.0,55.0,4.0,15.0,4.0,0.0,0.0,0.0,68.0,0.0,0.0,56.0,9.0,9.0,0.0,4.0,18.0,0.0,4.0,11.0,1.0,1.0,5.0,9.0,0.0,69.0,6.0,8.0,6.0,3.0,10.0,26.0,0.0,16.0,4.0,40.0,3.9718699999999996,4.3421400000000006,5.08247,11.3784
2017-45,3.9718699999999996,58.0,0.0,17.0,0.0,0.0,5.0,5.0,12.0,32.0,0.0,62.0,0.0,62.0,0.0,3.0,81.0,57.0,4.0,0.0,0.0,62.0,4.0,0.0,78.0,13.0,14.0,75.0,18.0,7.0,29.0,13.0,100.0,31.0,27.0,42.0,76.0,15.0,5.0,0.0,4.0,8.0,46.0,26.0,0.0,21.0,36.0,0.0,57.0,31.0,85.0,15.0,26.0,19.0,31.0,0.0,10.0,51.0,75.0,47.0,89.0,100.0,7.0,22.0,22.0,2.0,0.0,0.0,74.0,1.0,9.0,64.0,18.0,28.0,4.0,6.0,95.0,12.0,11.0,63.0,2.0,10.0,6.0,51.0,0.0,92.0,42.0,3.0,28.0,52.0,70.0,25.0,0.0,19.0,13.0,70.0,4.3421400000000006,5.16172,5.24217,10.2584
2017-46,4.3421400000000006,58.0,0.0,17.0,0.0,0.0,5.0,5.0,12.0,32.0,0.0,62.0,0.0,62.0,0.0,3.0,81.0,57.0,4.0,0.0,0.0,62.0,4.0,0.0,78.0,13.0,14.0,75.0,18.0,7.0,29.0,13.0,100.0,31.0,27.0,42.0,76.0,15.0,5.0,0.0,4.0,8.0,46.0,26.0,0.0,21.0,36.0,0.0,57.0,31.0,85.0,15.0,26.0,19.0,31.0,0.0,10.0,51.0,75.0,47.0,89.0,100.0,7.0,22.0,22.0,2.0,0.0,0.0,74.0,1.0,9.0,64.0,18.0,28.0,4.0,6.0,95.0,12.0,11.0,63.0,2.0,10.0,6.0,51.0,0.0,92.0,42.0,3.0,28.0,52.0,70.0,25.0,0.0,19.0,13.0,70.0,5.16172,5.08247,6.72283,10.202
2017-47,5.16172,58.0,0.0,17.0,0.0,0.0,5.0,5.0,12.0,32.0,0.0,62.0,0.0,62.0,0.0,3.0,81.0,57.0,4.0,0.0,0.0,62.0,4.0,0.0,78.0,13.0,14.0,75.0,18.0,7.0,29.0,13.0,100.0,31.0,27.0,42.0,76.0,15.0,5.0,0.0,4.0,8.0,46.0,26.0,0.0,21.0,36.0,0.0,57.0,31.0,85.0,15.0,26.0,19.0,31.0,0.0,10.0,51.0,75.0,47.0,89.0,100.0,7.0,22.0,22.0,2.0,0.0,0.0,74.0,1.0,9.0,64.0,18.0,28.0,4.0,6.0,95.0,12.0,11.0,63.0,2.0,10.0,6.0,51.0,0.0,92.0,42.0,3.0,28.0,52.0,70.0,25.0,0.0,19.0,13.0,70.0,5.08247,5.24217,9.61433,9.859010000000001
2017-48,5.08247,58.0,0.0,17.0,0.0,0.0,5.0,5.0,12.0,32.0,0.0,62.0,0.0,62.0,0.0,3.0,81.0,57.0,4.0,0.0,0.0,62.0,4.0,0.0,78.0,13.0,14.0,75.0,18.0,7.0,29.0,13.0,100.0,31.0,27.0,42.0,76.0,15.0,5.0,0.0,4.0,8.0,46.0,26.0,0.0,21.0,36.0,0.0,57.0,31.0,85.0,15.0,26.0,19.0,31.0,0.0,10.0,51.0,75.0,47.0,89.0,100.0,7.0,22.0,22.0,2.0,0.0,0.0,74.0,1.0,9.0,64.0,18.0,28.0,4.0,6.0,95.0,12.0,11.0,63.0,2.0,10.0,6.0,51.0,0.0,92.0,42.0,3.0,28.0,52.0,70.0,25.0,0.0,19.0,13.0,70.0,5.24217,6.72283,11.3784,8.273719999999999
2017-49,5.24217,22.0,0.0,33.0,17.0,0.0,5.0,5.0,7.0,12.0,10.0,31.0,0.0,20.0,0.0,2.0,63.0,11.0,3.0,0.0,0.0,22.0,0.0,0.0,16.0,7.0,7.0,53.0,7.0,0.0,8.0,4.0,45.0,10.0,7.0,22.0,41.0,7.0,0.0,0.0,0.0,1.0,25.0,30.0,0.0,20.0,20.0,0.0,10.0,0.0,40.0,7.0,18.0,0.0,0.0,0.0,0.0,20.0,9.0,22.0,33.0,37.0,6.0,6.0,2.0,0.0,0.0,0.0,67.0,0.0,0.0,45.0,9.0,9.0,4.0,4.0,36.0,4.0,5.0,13.0,1.0,2.0,2.0,12.0,0.0,64.0,18.0,6.0,9.0,3.0,22.0,12.0,0.0,6.0,0.0,56.0,6.72283,9.61433,10.2584,8.6669
2017-50,6.72283,22.0,0.0,33.0,17.0,0.0,5.0,5.0,7.0,12.0,10.0,31.0,0.0,20.0,0.0,2.0,63.0,11.0,3.0,0.0,0.0,22.0,0.0,0.0,16.0,7.0,7.0,53.0,7.0,0.0,8.0,4.0,45.0,10.0,7.0,22.0,41.0,7.0,0.0,0.0,0.0,1.0,25.0,30.0,0.0,20.0,20.0,0.0,10.0,0.0,40.0,7.0,18.0,0.0,0.0,0.0,0.0,20.0,9.0,22.0,33.0,37.0,6.0,6.0,2.0,0.0,0.0,0.0,67.0,0.0,0.0,45.0,9.0,9.0,4.0,4.0,36.0,4.0,5.0,13.0,1.0,2.0,2.0,12.0,0.0,64.0,18.0,6.0,9.0,3.0,22.0,12.0,0.0,6.0,0.0,56.0,9.61433,11.3784,10.202,7.72847
2017-51,9.61433,22.0,0.0,33.0,17.0,0.0,5.0,5.0,7.0,12.0,10.0,31.0,0.0,20.0,0.0,2.0,63.0,11.0,3.0,0.0,0.0,22.0,0.0,0.0,16.0,7.0,7.0,53.0,7.0,0.0,8.0,4.0,45.0,10.0,7.0,22.0,41.0,7.0,0.0,0.0,0.0,1.0,25.0,30.0,0.0,20.0,20.0,0.0,10.0,0.0,40.0,7.0,18.0,0.0,0.0,0.0,0.0,20.0,9.0,22.0,33.0,37.0,6.0,6.0,2.0,0.0,0.0,0.0,67.0,0.0,0.0,45.0,9.0,9.0,4.0,4.0,36.0,4.0,5.0,13.0,1.0,2.0,2.0,12.0,0.0,64.0,18.0,6.0,9.0,3.0,22.0,12.0,0.0,6.0,0.0,56.0,11.3784,10.2584,9.859010000000001,6.68204
2017-52,11.3784,22.0,0.0,33.0,17.0,0.0,5.0,5.0,7.0,12.0,10.0,31.0,0.0,20.0,0.0,2.0,63.0,11.0,3.0,0.0,0.0,22.0,0.0,0.0,16.0,7.0,7.0,53.0,7.0,0.0,8.0,4.0,45.0,10.0,7.0,22.0,41.0,7.0,0.0,0.0,0.0,1.0,25.0,30.0,0.0,20.0,20.0,0.0,10.0,0.0,40.0,7.0,18.0,0.0,0.0,0.0,0.0,20.0,9.0,22.0,33.0,37.0,6.0,6.0,2.0,0.0,0.0,0.0,67.0,0.0,0.0,45.0,9.0,9.0,4.0,4.0,36.0,4.0,5.0,13.0,1.0,2.0,2.0,12.0,0.0,64.0,18.0,6.0,9.0,3.0,22.0,12.0,0.0,6.0,0.0,56.0,10.2584,10.202,8.273719999999999,4.43427
