date,massachusetts_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target
2017-43,0.9611,21.0,0.0,26.0,17.0,0.0,2.0,4.0,2.0,9.0,18.0,0.0,0.0,12.0,1.0,75.0,4.0,3.0,0.0,1.0,16.0,8.0,2.0,0.0,9.0,3.0,8.0,3.0,22.0,2.0,1.0,0.0,0.0,1.0,9.0,43.0,4.0,4.0,1.0,30.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,28.0,50.0,0.0,27.0,0.0,0.0,10.0,0.0,1.0,38.0,0.0,5.0,27.0,4.0,13.0,8.0,10.0,5.0,5.0,9.0,0.0,8.0,2.0,64.0,0.0,0.0,0.0,14.0,5.0,12.0,5.0,13.0,0.0,0.0,10.0,7.0,6.0,0.0,8.0,62.0,1.0,3.0,3.0,8.0,25.0,5.0,3.0,0.0,29.0,9.0,9.0,0.995875
2017-44,0.995875,21.0,0.0,26.0,17.0,0.0,2.0,4.0,2.0,9.0,18.0,0.0,0.0,12.0,1.0,75.0,4.0,3.0,0.0,1.0,16.0,8.0,2.0,0.0,9.0,3.0,8.0,3.0,22.0,2.0,1.0,0.0,0.0,1.0,9.0,43.0,4.0,4.0,1.0,30.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,28.0,50.0,0.0,27.0,0.0,0.0,10.0,0.0,1.0,38.0,0.0,5.0,27.0,4.0,13.0,8.0,10.0,5.0,5.0,9.0,0.0,8.0,2.0,64.0,0.0,0.0,0.0,14.0,5.0,12.0,5.0,13.0,0.0,0.0,10.0,7.0,6.0,0.0,8.0,62.0,1.0,3.0,3.0,8.0,25.0,5.0,3.0,0.0,29.0,9.0,9.0,1.20766
2017-45,1.20766,27.0,0.0,0.0,44.0,0.0,2.0,5.0,3.0,14.0,18.0,12.0,0.0,24.0,0.0,85.0,10.0,6.0,0.0,0.0,23.0,19.0,2.0,0.0,22.0,4.0,20.0,8.0,28.0,3.0,1.0,0.0,3.0,0.0,13.0,44.0,0.0,18.0,0.0,24.0,1.0,0.0,3.0,5.0,2.0,5.0,0.0,13.0,44.0,13.0,28.0,7.0,7.0,17.0,1.0,1.0,49.0,0.0,5.0,20.0,4.0,27.0,13.0,34.0,13.0,4.0,13.0,2.0,25.0,2.0,66.0,0.0,0.0,1.0,14.0,9.0,36.0,0.0,21.0,2.0,7.0,13.0,7.0,2.0,2.0,25.0,75.0,3.0,5.0,6.0,8.0,24.0,13.0,10.0,0.0,24.0,29.0,10.0,1.27454
2017-46,1.27454,27.0,0.0,0.0,44.0,0.0,2.0,5.0,3.0,14.0,18.0,12.0,0.0,24.0,0.0,85.0,10.0,6.0,0.0,0.0,23.0,19.0,2.0,0.0,22.0,4.0,20.0,8.0,28.0,3.0,1.0,0.0,3.0,0.0,13.0,44.0,0.0,18.0,0.0,24.0,1.0,0.0,3.0,5.0,2.0,5.0,0.0,13.0,44.0,13.0,28.0,7.0,7.0,17.0,1.0,1.0,49.0,0.0,5.0,20.0,4.0,27.0,13.0,34.0,13.0,4.0,13.0,2.0,25.0,2.0,66.0,0.0,0.0,1.0,14.0,9.0,36.0,0.0,21.0,2.0,7.0,13.0,7.0,2.0,2.0,25.0,75.0,3.0,5.0,6.0,8.0,24.0,13.0,10.0,0.0,24.0,29.0,10.0,1.6617400000000002
2017-47,1.6617400000000002,27.0,0.0,0.0,44.0,0.0,2.0,5.0,3.0,14.0,18.0,12.0,0.0,24.0,0.0,85.0,10.0,6.0,0.0,0.0,23.0,19.0,2.0,0.0,22.0,4.0,20.0,8.0,28.0,3.0,1.0,0.0,3.0,0.0,13.0,44.0,0.0,18.0,0.0,24.0,1.0,0.0,3.0,5.0,2.0,5.0,0.0,13.0,44.0,13.0,28.0,7.0,7.0,17.0,1.0,1.0,49.0,0.0,5.0,20.0,4.0,27.0,13.0,34.0,13.0,4.0,13.0,2.0,25.0,2.0,66.0,0.0,0.0,1.0,14.0,9.0,36.0,0.0,21.0,2.0,7.0,13.0,7.0,2.0,2.0,25.0,75.0,3.0,5.0,6.0,8.0,24.0,13.0,10.0,0.0,24.0,29.0,10.0,1.39196
2017-48,1.39196,27.0,0.0,0.0,44.0,0.0,2.0,5.0,3.0,14.0,18.0,12.0,0.0,24.0,0.0,85.0,10.0,6.0,0.0,0.0,23.0,19.0,2.0,0.0,22.0,4.0,20.0,8.0,28.0,3.0,1.0,0.0,3.0,0.0,13.0,44.0,0.0,18.0,0.0,24.0,1.0,0.0,3.0,5.0,2.0,5.0,0.0,13.0,44.0,13.0,28.0,7.0,7.0,17.0,1.0,1.0,49.0,0.0,5.0,20.0,4.0,27.0,13.0,34.0,13.0,4.0,13.0,2.0,25.0,2.0,66.0,0.0,0.0,1.0,14.0,9.0,36.0,0.0,21.0,2.0,7.0,13.0,7.0,2.0,2.0,25.0,75.0,3.0,5.0,6.0,8.0,24.0,13.0,10.0,0.0,24.0,29.0,10.0,1.51453
2017-49,1.51453,22.0,0.0,17.0,34.0,0.0,2.0,2.0,3.0,12.0,17.0,12.0,0.0,0.0,0.0,76.0,9.0,4.0,0.0,0.0,17.0,14.0,1.0,0.0,20.0,1.0,12.0,3.0,15.0,4.0,1.0,0.0,1.0,1.0,8.0,47.0,4.0,4.0,0.0,13.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,13.0,55.0,13.0,23.0,13.0,7.0,10.0,1.0,1.0,33.0,1.0,18.0,14.0,4.0,32.0,9.0,55.0,13.0,3.0,6.0,0.0,18.0,2.0,67.0,0.0,0.0,1.0,14.0,9.0,16.0,5.0,15.0,2.0,6.0,13.0,10.0,2.0,6.0,18.0,71.0,1.0,3.0,2.0,8.0,4.0,6.0,8.0,0.0,9.0,23.0,19.0,1.72312
2017-50,1.72312,22.0,0.0,17.0,34.0,0.0,2.0,2.0,3.0,12.0,17.0,12.0,0.0,0.0,0.0,76.0,9.0,4.0,0.0,0.0,17.0,14.0,1.0,0.0,20.0,1.0,12.0,3.0,15.0,4.0,1.0,0.0,1.0,1.0,8.0,47.0,4.0,4.0,0.0,13.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,13.0,55.0,13.0,23.0,13.0,7.0,10.0,1.0,1.0,33.0,1.0,18.0,14.0,4.0,32.0,9.0,55.0,13.0,3.0,6.0,0.0,18.0,2.0,67.0,0.0,0.0,1.0,14.0,9.0,16.0,5.0,15.0,2.0,6.0,13.0,10.0,2.0,6.0,18.0,71.0,1.0,3.0,2.0,8.0,4.0,6.0,8.0,0.0,9.0,23.0,19.0,2.10554
2017-51,2.10554,22.0,0.0,17.0,34.0,0.0,2.0,2.0,3.0,12.0,17.0,12.0,0.0,0.0,0.0,76.0,9.0,4.0,0.0,0.0,17.0,14.0,1.0,0.0,20.0,1.0,12.0,3.0,15.0,4.0,1.0,0.0,1.0,1.0,8.0,47.0,4.0,4.0,0.0,13.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,13.0,55.0,13.0,23.0,13.0,7.0,10.0,1.0,1.0,33.0,1.0,18.0,14.0,4.0,32.0,9.0,55.0,13.0,3.0,6.0,0.0,18.0,2.0,67.0,0.0,0.0,1.0,14.0,9.0,16.0,5.0,15.0,2.0,6.0,13.0,10.0,2.0,6.0,18.0,71.0,1.0,3.0,2.0,8.0,4.0,6.0,8.0,0.0,9.0,23.0,19.0,3.11497
2017-52,3.11497,22.0,0.0,17.0,34.0,0.0,2.0,2.0,3.0,12.0,17.0,12.0,0.0,0.0,0.0,76.0,9.0,4.0,0.0,0.0,17.0,14.0,1.0,0.0,20.0,1.0,12.0,3.0,15.0,4.0,1.0,0.0,1.0,1.0,8.0,47.0,4.0,4.0,0.0,13.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,13.0,55.0,13.0,23.0,13.0,7.0,10.0,1.0,1.0,33.0,1.0,18.0,14.0,4.0,32.0,9.0,55.0,13.0,3.0,6.0,0.0,18.0,2.0,67.0,0.0,0.0,1.0,14.0,9.0,16.0,5.0,15.0,2.0,6.0,13.0,10.0,2.0,6.0,18.0,71.0,1.0,3.0,2.0,8.0,4.0,6.0,8.0,0.0,9.0,23.0,19.0,2.86885
