date,new_york_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2017-43,1.36996,19.0,4.0,7.0,65.0,11.0,5.0,21.0,2.0,38.0,2.0,66.0,4.0,8.0,3.0,7.0,5.0,28.0,0.0,2.0,1.0,0.0,14.0,0.0,4.0,2.0,1.0,10.0,2.0,17.0,0.0,6.0,19.0,2.0,15.0,4.0,12.0,35.0,13.0,0.0,1.0,1.0,3.0,6.0,5.0,63.0,72.0,0.0,7.0,17.0,7.0,1.0,4.0,18.0,0.0,25.0,17.0,1.0,6.0,6.0,0.0,13.0,5.0,66.0,3.0,3.0,2.0,27.0,7.0,11.0,2.0,3.0,9.0,3.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,66.0,0.0,3.0,41.0,1.0,43.0,0.0,2.0,1.0,5.0,1.0,22.0,6.0,25.0,50.0,0.0,1.50787
2017-44,1.50787,19.0,4.0,7.0,65.0,11.0,5.0,21.0,2.0,38.0,2.0,66.0,4.0,8.0,3.0,7.0,5.0,28.0,0.0,2.0,1.0,0.0,14.0,0.0,4.0,2.0,1.0,10.0,2.0,17.0,0.0,6.0,19.0,2.0,15.0,4.0,12.0,35.0,13.0,0.0,1.0,1.0,3.0,6.0,5.0,63.0,72.0,0.0,7.0,17.0,7.0,1.0,4.0,18.0,0.0,25.0,17.0,1.0,6.0,6.0,0.0,13.0,5.0,66.0,3.0,3.0,2.0,27.0,7.0,11.0,2.0,3.0,9.0,3.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,66.0,0.0,3.0,41.0,1.0,43.0,0.0,2.0,1.0,5.0,1.0,22.0,6.0,25.0,50.0,0.0,1.6103299999999998
2017-45,1.6103299999999998,25.0,7.0,9.0,60.0,26.0,5.0,21.0,5.0,68.0,3.0,70.0,5.0,8.0,7.0,9.0,6.0,71.0,1.0,2.0,0.0,1.0,22.0,2.0,5.0,6.0,6.0,21.0,4.0,21.0,0.0,2.0,13.0,2.0,12.0,12.0,21.0,33.0,20.0,1.0,1.0,1.0,3.0,7.0,3.0,78.0,85.0,0.0,3.0,16.0,8.0,1.0,8.0,30.0,0.0,16.0,17.0,3.0,13.0,13.0,25.0,13.0,9.0,89.0,5.0,0.0,9.0,33.0,44.0,5.0,4.0,2.0,2.0,3.0,25.0,1.0,0.0,3.0,1.0,0.0,2.0,72.0,0.0,5.0,29.0,2.0,40.0,0.0,3.0,6.0,13.0,0.0,10.0,10.0,22.0,56.0,4.0,1.6294
2017-46,1.6294,25.0,7.0,9.0,60.0,26.0,5.0,21.0,5.0,68.0,3.0,70.0,5.0,8.0,7.0,9.0,6.0,71.0,1.0,2.0,0.0,1.0,22.0,2.0,5.0,6.0,6.0,21.0,4.0,21.0,0.0,2.0,13.0,2.0,12.0,12.0,21.0,33.0,20.0,1.0,1.0,1.0,3.0,7.0,3.0,78.0,85.0,0.0,3.0,16.0,8.0,1.0,8.0,30.0,0.0,16.0,17.0,3.0,13.0,13.0,25.0,13.0,9.0,89.0,5.0,0.0,9.0,33.0,44.0,5.0,4.0,2.0,2.0,3.0,25.0,1.0,0.0,3.0,1.0,0.0,2.0,72.0,0.0,5.0,29.0,2.0,40.0,0.0,3.0,6.0,13.0,0.0,10.0,10.0,22.0,56.0,4.0,1.9000299999999999
2017-47,1.9000299999999999,25.0,7.0,9.0,60.0,26.0,5.0,21.0,5.0,68.0,3.0,70.0,5.0,8.0,7.0,9.0,6.0,71.0,1.0,2.0,0.0,1.0,22.0,2.0,5.0,6.0,6.0,21.0,4.0,21.0,0.0,2.0,13.0,2.0,12.0,12.0,21.0,33.0,20.0,1.0,1.0,1.0,3.0,7.0,3.0,78.0,85.0,0.0,3.0,16.0,8.0,1.0,8.0,30.0,0.0,16.0,17.0,3.0,13.0,13.0,25.0,13.0,9.0,89.0,5.0,0.0,9.0,33.0,44.0,5.0,4.0,2.0,2.0,3.0,25.0,1.0,0.0,3.0,1.0,0.0,2.0,72.0,0.0,5.0,29.0,2.0,40.0,0.0,3.0,6.0,13.0,0.0,10.0,10.0,22.0,56.0,4.0,2.09801
2017-48,2.09801,25.0,7.0,9.0,60.0,26.0,5.0,21.0,5.0,68.0,3.0,70.0,5.0,8.0,7.0,9.0,6.0,71.0,1.0,2.0,0.0,1.0,22.0,2.0,5.0,6.0,6.0,21.0,4.0,21.0,0.0,2.0,13.0,2.0,12.0,12.0,21.0,33.0,20.0,1.0,1.0,1.0,3.0,7.0,3.0,78.0,85.0,0.0,3.0,16.0,8.0,1.0,8.0,30.0,0.0,16.0,17.0,3.0,13.0,13.0,25.0,13.0,9.0,89.0,5.0,0.0,9.0,33.0,44.0,5.0,4.0,2.0,2.0,3.0,25.0,1.0,0.0,3.0,1.0,0.0,2.0,72.0,0.0,5.0,29.0,2.0,40.0,0.0,3.0,6.0,13.0,0.0,10.0,10.0,22.0,56.0,4.0,2.39118
2017-49,2.39118,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,2.6572299999999998
2017-50,2.6572299999999998,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,3.81745
2017-51,3.81745,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,3.5840199999999998
2017-52,3.5840199999999998,100.0,3.0,18.0,100.0,98.0,22.0,57.0,32.0,100.0,15.0,91.0,25.0,9.0,42.0,46.0,15.0,78.0,100.0,2.0,1.0,4.0,100.0,4.0,5.0,13.0,21.0,81.0,9.0,100.0,7.0,11.0,100.0,2.0,88.0,99.0,82.0,96.0,100.0,2.0,2.0,0.0,16.0,19.0,6.0,94.0,93.0,3.0,18.0,21.0,4.0,4.0,11.0,100.0,2.0,33.0,100.0,8.0,47.0,100.0,47.0,67.0,74.0,44.0,24.0,7.0,12.0,67.0,100.0,92.0,15.0,8.0,5.0,19.0,100.0,2.0,0.0,6.0,2.0,0.0,4.0,100.0,1.0,22.0,52.0,4.0,74.0,2.0,16.0,10.0,40.0,2.0,100.0,38.0,100.0,55.0,2.0,4.56376
